Unique ID,Email,Date Taken (America/New_York),Time Taken (America/New_York),Browser,OS,City,Country,Referrer,Time Spent,Q1 - Which Title Best Fits your Current Role?,Q2 - Did you switch careers into Data?,Q3 - Current Yearly Salary (in USD),Q4 - What Industry do you work in?,Q5 - Favorite Programming Language,Q6 - How Happy are you in your Current Position with the following? (Salary),Q6 - How Happy are you in your Current Position with the following? (Work/Life Balance),Q6 - How Happy are you in your Current Position with the following? (Coworkers),Q6 - How Happy are you in your Current Position with the following? (Management),Q6 - How Happy are you in your Current Position with the following? (Upward Mobility),Q6 - How Happy are you in your Current Position with the following? (Learning New Things),Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important thing to you?",Q9 - Male/Female?,Q10 - Current Age,Q11 - Which Country do you live in?,Q12 - Highest Level of Education,Q13 - Ethnicity
62a33c8624a26260273822f9,anonymous,6/10/2022,11:54,,,,,,0:01:30,Data Analyst,No,0-40k,Tech,Python,1.0,4.0,7.0,,9.0,10.0,Neither easy nor difficult,Better Salary,Female,21,Other (Please Specify):Bangladesh ,Associates,Hispanic or Latino
62a3976ecf2555431730af5e,anonymous,6/11/2022,9:45,,,,,,0:01:25,Data Analyst,Yes,66k-85k,Tech,Python,10.0,10.0,9.0,,3.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,20,Other (Please Specify):Bangladesh ,Bachelors,White or Caucasian
62a33d5c0f8c8599d5af107c,anonymous,6/10/2022,10:40,,,,,,0:01:29,Other (Please Specify):Business Intelligence Developer,Yes,0-40k,Other (Please Specify):Manufa,Python,2.0,10.0,10.0,10.0,0.0,8.0,Easy,Better Salary,Male,23,United States,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,11:54,,,,,,0:02:47,Other (Please Specify):Senior Business Analyst,Yes,66k-85k,Other (Please Specify):Advertising,Python,1.0,8.0,,9.0,2.0,7.0,Neither easy nor difficult,Better Salary,Male,18,Other (Please Specify):Singapore,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,11:54,,,,,,0:01:15,Data Analyst,No,0-40k,Finance,R,4.0,10.0,9.0,,0.0,10.0,Difficult,Better Salary,Male,31,Other (Please Specify):Portugal,Bachelors,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:45,,,,,,0:01:20,Data Analyst,No,0-40k,Tech,Python,4.0,10.0,7.0,7.0,8.0,,Neither easy nor difficult,Good Culture,Male,22,India,Masters,Other (Please Specify):Kurdish
62a3976ecf2555431730af5e,anonymous,6/10/2022,9:49,,,,,,0:01:29,Data Analyst,Yes,0-40k,Tech,Python,10.0,10.0,7.0,0.0,,6.0,Difficult,Better Salary,Male,25,United States,Associates,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,9:45,,,,,,0:01:25,Data Analyst,Yes,66k-85k,Tech,Python,10.0,8.0,,10.0,9.0,0.0,Very Difficult,Better Salary,Male,34,United States,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/11/2022,9:45,,,,,,0:02:47,Data Analyst,No,66k-85k,Finance,Python,3.0,,10.0,9.0,,7.0,Difficult,Better Salary,Male,34,India,Bachelors,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/11/2022,11:54,,,,,,0:02:47,Data Analyst,Yes,0-40k,Tech,Other:Excel,4.0,2.0,10.0,4.0,,8.0,Neither easy nor difficult,Better Salary,Male,35,United States,,White or Caucasian
62a5390cb4da29969c655ccc,anonymous,6/10/2022,9:17,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Other:Power bi,3.0,7.0,0.0,3.0,10.0,2.0,Very Difficult,Remote Work,Male,50,India,Bachelors,White or Caucasian
62a47e812e54c9003e54d789,anonymous,6/11/2022,9:45,,,,,,0:01:20,Data Analyst,No,0-40k,Finance,Other:SQL,10.0,3.0,,2.0,7.0,0.0,Neither easy nor difficult,Better Salary,Male,33,Other (Please Specify):Japan,High School,White or Caucasian
62a33d5c0f8c8599d5af107c,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,No,0-40k,Other (Please Specify):Sports,Other:SQL,,5.0,1.0,5.0,10.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Female,34,United Kingdom,Masters,White or Caucasian
62a47e812e54c9003e54d789,anonymous,6/10/2022,9:26,,,,,,0:01:27,Data Analyst,No,66k-85k,Healthcare,Python,4.0,10.0,8.0,,,0.0,Neither easy nor difficult,Better Salary,Male,27,United States,Bachelors,White or Caucasian
62a3907cbae91e4b8b838917,anonymous,6/10/2022,9:45,,,,,,0:01:25,Student/Looking/None,Yes,106k-125k,Tech,Python,10.0,1.0,9.0,0.0,6.0,3.0,Easy,Better Salary,Female,44,Other (Please Specify):Poland,Bachelors,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,10:41,,,,,,0:02:31,Data Analyst,No,66k-85k,Finance,Python,0.0,6.0,0.0,,5.0,10.0,Difficult,Other (Please Specify):All of the above,Male,36,Canada,Masters,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,Yes,0-40k,Other (Please Specify):Insurance,Python,2.0,10.0,0.0,0.0,4.0,0.0,Difficult,Good Culture,Male,24,United States,Masters,Other (Please Specify):Mixed ( Caucasian / African-American )
62a3906224a262602738c58a,anonymous,6/10/2022,9:35,,,,,,0:02:31,Data Analyst,Yes,66k-85k,Tech,Python,3.0,7.0,7.0,10.0,2.0,10.0,Difficult,Better Salary,Male,18,Canada,Bachelors,White or Caucasian
62a353f07dc029e2d66c1783,anonymous,6/15/2022,9:31,,,,,,0:01:29,Data Analyst,Yes,0-40k,Tech,Python,10.0,3.0,8.0,6.0,8.0,7.0,Neither easy nor difficult,Remote Work,Male,34,Other (Please Specify):Sudan,Masters,White or Caucasian
62a3dc3ab4da29969c63e3d7,anonymous,6/12/2022,11:54,,,,,,0:00:44,Data Analyst,No,0-40k,Education,Python,4.0,10.0,7.0,0.0,,6.0,Neither easy nor difficult,Good Work/Life Balance,Male,34,United Kingdom,Masters,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,11:53,,,,,,0:02:31,Student/Looking/None,Yes,41k-65k,Finance,Python,3.0,10.0,0.0,,4.0,5.0,Neither easy nor difficult,Better Salary,Female,19,United States,Masters,American Indian or Alaska Native
62a3906224a262602738c58a,anonymous,6/10/2022,9:26,,,,,,0:01:27,Data Analyst,Yes,0-40k,Other (Please Specify):Marketing,R,10.0,,0.0,6.0,2.0,10.0,Neither easy nor difficult,Good Culture,Male,21,Other (Please Specify):Costa Rica ,Bachelors,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/13/2022,9:34,,,,,,0:01:27,Data Analyst,Yes,86k-105k,Tech,Python,2.0,10.0,3.0,10.0,4.0,7.0,Easy,Better Salary,Male,27,India,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/11/2022,10:41,,,,,,0:02:18,"Other (Please Specify):Software Engineer, AI ",Yes,0-40k,Other (Please Specify):Poultry,R,5.0,,10.0,9.0,10.0,,Neither easy nor difficult,Better Salary,Male,20,United Kingdom,Bachelors,Other (Please Specify):Malay
62a38a97cf25554317309af2,anonymous,6/25/2022,9:45,,,,,,0:02:47,Data Analyst,No,86k-105k,Tech,Python,1.0,,9.0,0.0,10.0,8.0,Easy,Good Culture,Male,20,Other (Please Specify):Nigeria ,Masters,Asian or Asian American
62a34f3bf408bae018ed5e42,anonymous,6/13/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Healthcare,Python,0.0,6.0,0.0,1.0,10.0,4.0,Neither easy nor difficult,Remote Work,Male,20,United States,Masters,Asian or Asian American
62a3906224a262602738c58a,anonymous,6/12/2022,11:54,,,,,,0:02:31,Data Engineer,Yes,0-40k,Other (Please Specify):Data insights company,JavaScript,4.0,10.0,5.0,7.0,7.0,7.0,Easy,Remote Work,Male,25,United States,Bachelors,Hispanic or Latino
62a47e812e54c9003e54d789,anonymous,6/10/2022,9:26,,,,,,0:03:55,Data Analyst,No,0-40k,Tech,Python,9.0,6.0,,9.0,6.0,8.0,Easy,Remote Work,Male,35,Other (Please Specify):Belgium,Masters,Asian or Asian American
62a34e00f8f7561645854954,anonymous,6/18/2022,11:54,,,,,,0:02:19,Data Analyst,No,41k-65k,Finance,Python,10.0,10.0,,10.0,0.0,0.0,Very Difficult,Other (Please Specify):Learning possibilities,Male,22,India,Masters,White or Caucasian
62a3670b575fa3a5ae890422,anonymous,6/10/2022,9:45,,,,,,0:01:27,Other (Please Specify):Business Analyst,Yes,66k-85k,Other (Please Specify):Customer Service,Python,7.0,,,10.0,,8.0,Difficult,Better Salary,Male,19,Other (Please Specify):Bangladesh ,Masters,Black or African American
62a39a340f8c8599d5afc6ce,anonymous,6/17/2022,9:45,,,,,,0:02:31,Data Engineer,Yes,0-40k,Tech,Python,,9.0,1.0,10.0,1.0,0.0,Difficult,Good Culture,Male,57,United States,Masters,Asian or Asian American
62a353f07dc029e2d66c1783,anonymous,6/10/2022,9:26,,,,,,0:02:47,Data Analyst,Yes,41k-65k,Tech,Python,2.0,5.0,0.0,9.0,0.0,2.0,Difficult,Remote Work,Male,18,United States,High School,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,11:23,,,,,,0:01:30,Data Analyst,No,41k-65k,Finance,R,,10.0,10.0,10.0,6.0,8.0,Difficult,Better Salary,Male,42,United States,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,11:45,,,,,,0:01:27,Data Analyst,No,0-40k,Tech,Python,4.0,,6.0,10.0,4.0,10.0,Neither easy nor difficult,Remote Work,Female,18,United States,Bachelors,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:44,,,,,,0:02:18,Data Analyst,Yes,0-40k,Other (Please Specify):Urbanism,Python,7.0,5.0,10.0,2.0,0.0,10.0,Difficult,Better Salary,Male,46,Other (Please Specify):Philippines,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/15/2022,9:44,,,,,,0:01:29,Data Analyst,Yes,41k-65k,Tech,Python,9.0,10.0,10.0,8.0,,9.0,Neither easy nor difficult,Remote Work,Male,25,Other (Please Specify):Niger,Masters,Asian or Asian American
62a3906224a262602738c58a,anonymous,6/10/2022,11:53,,,,,,0:02:47,Data Analyst,No,0-40k,Telecommunication,Python,0.0,8.0,10.0,0.0,10.0,,Easy,Good Work/Life Balance,Male,24,United States,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/19/2022,9:45,,,,,,0:02:31,Other (Please Specify):PMO,No,41k-65k,Other (Please Specify):Consumer retail,Python,2.0,9.0,2.0,10.0,8.0,10.0,Very Easy,Better Salary,Male,34,Other (Please Specify):Germany,Bachelors,Black or African American
62a33de124a26260273826b2,anonymous,6/10/2022,9:45,,,,,,0:01:41,Data Analyst,Yes,0-40k,Finance,Python,10.0,10.0,8.0,9.0,0.0,8.0,Neither easy nor difficult,Better Salary,Male,18,India,Masters,Other (Please Specify):Moroccan
62a40726575fa3a5ae89d990,anonymous,6/10/2022,9:49,,,,,,0:01:27,Data Analyst,Yes,0-40k,Finance,Other:None,7.0,1.0,8.0,8.0,4.0,7.0,Easy,Good Culture,Female,30,United Kingdom,Masters,Black or African American
62a33d5c0f8c8599d5af107c,anonymous,6/10/2022,9:35,,,,,,0:01:27,Database Developer,Yes,41k-65k,Finance,Python,8.0,10.0,10.0,9.0,4.0,7.0,Difficult,Better Salary,Male,18,Other (Please Specify):Uruguay,Bachelors,White or Caucasian
62a3976ecf2555431730af5e,anonymous,6/10/2022,12:03,,,,,,0:03:55,Data Analyst,Yes,66k-85k,Healthcare,Other:Dont require,5.0,10.0,10.0,3.0,0.0,0.0,Very Easy,Good Work/Life Balance,Male,34,Other (Please Specify):Sudan,Masters,Asian or Asian American
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,9:45,,,,,,0:02:29,Data Analyst,No,66k-85k,Finance,Other,8.0,10.0,0.0,10.0,1.0,7.0,Easy,Better Salary,Male,44,India,High School,Black or African American
62a33de124a26260273826b2,anonymous,6/10/2022,11:53,,,,,,0:02:31,Data Analyst,Yes,66k-85k,Finance,Python,10.0,5.0,9.0,10.0,4.0,0.0,Difficult,Better Salary,Male,18,Other (Please Specify):Germany,High School,White or Caucasian
62a367ed18134ddc75cee697,anonymous,6/10/2022,9:45,,,,,,0:01:27,Data Analyst,No,66k-85k,Tech,Python,4.0,5.0,,10.0,7.0,4.0,Easy,Remote Work,Male,36,Other (Please Specify):Germany,,Hispanic or Latino
62a3906224a262602738c58a,anonymous,6/24/2022,9:44,,,,,,0:01:27,Data Analyst,No,106k-125k,Tech,Python,6.0,6.0,6.0,10.0,0.0,6.0,Difficult,Remote Work,Male,28,Other (Please Specify):Philippines,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/15/2022,9:17,,,,,,0:02:31,Data Analyst,No,0-40k,Other (Please Specify):Home and living,Python,4.0,6.0,,10.0,10.0,6.0,Neither easy nor difficult,Remote Work,Male,30,India,Bachelors,White or Caucasian
62a3976ecf2555431730af5e,anonymous,6/19/2022,9:44,,,,,,0:01:29,Student/Looking/None,No,0-40k,Healthcare,Python,10.0,6.0,0.0,0.0,6.0,10.0,Difficult,Good Work/Life Balance,Female,32,United States,Bachelors,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/11/2022,11:54,,,,,,0:05:32,Data Analyst,Yes,66k-85k,Tech,Python,5.0,3.0,9.0,8.0,5.0,,Difficult,Other (Please Specify):Remote too,Female,27,United States,Bachelors,White or Caucasian
62a50775f8f756164587677b,anonymous,6/12/2022,9:45,,,,,,0:01:33,Data Analyst,Yes,106k-125k,Finance,Python,0.0,9.0,10.0,10.0,0.0,7.0,Difficult,Better Salary,Male,24,United States,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:45,,,,,,0:01:25,Data Analyst,Yes,66k-85k,Construction,Python,7.0,2.0,7.0,9.0,1.0,6.0,Very Difficult,Better Salary,Male,33,Other (Please Specify):Nigeria,Masters,White or Caucasian
62a47e812e54c9003e54d789,anonymous,6/10/2022,11:54,,,,,,0:02:18,Data Analyst,Yes,66k-85k,Construction,Python,1.0,6.0,,10.0,,0.0,Neither easy nor difficult,Better Salary,Male,18,United States,Masters,Hispanic or Latino
62a353f07dc029e2d66c1783,anonymous,6/24/2022,9:44,,,,,,0:03:55,Student/Looking/None,Yes,150k-225k,Finance,Python,10.0,8.0,10.0,9.0,5.0,9.0,Easy,Better Salary,Male,33,United States,PhD,White or Caucasian
62a47e812e54c9003e54d789,anonymous,6/10/2022,11:54,,,,,,0:01:27,Data Analyst,No,86k-105k,Tech,JavaScript,1.0,7.0,0.0,8.0,9.0,4.0,Difficult,Good Work/Life Balance,Male,24,Other (Please Specify):Portugal,Bachelors,White or Caucasian
62a34e00f8f7561645854954,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,No,66k-85k,Other (Please Specify):Marketing ,Python,,9.0,0.0,9.0,,0.0,Neither easy nor difficult,Better Salary,Male,18,Other (Please Specify),Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:44,,,,,,0:01:29,Data Analyst,No,66k-85k,Tech,Python,8.0,6.0,3.0,4.0,7.0,0.0,Easy,Better Salary,Male,33,India,Associates,White or Caucasian
62a36d12f8d5efcc22f82cd8,anonymous,6/15/2022,9:49,,,,,,0:02:31,Data Analyst,Yes,41k-65k,Other (Please Specify):Manufa,Python,10.0,5.0,4.0,0.0,5.0,0.0,Very Difficult,Better Salary,Male,43,Other (Please Specify):ghana,Bachelors,Black or African American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,Yes,86k-105k,Tech,Python,10.0,8.0,,6.0,0.0,10.0,Neither easy nor difficult,Other (Please Specify):Projects I’m interested in,Male,54,Other (Please Specify):Germany,Bachelors,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:44,,,,,,0:02:47,Other (Please Specify):Software support,No,0-40k,Tech,Python,10.0,10.0,0.0,0.0,10.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,18,United Kingdom,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:45,,,,,,0:02:19,Data Analyst,Yes,0-40k,Construction,Python,10.0,6.0,9.0,9.0,2.0,0.0,Difficult,Good Culture,Male,40,United Kingdom,,Black or African American
62a3906224a262602738c58a,anonymous,6/13/2022,9:26,,,,,,0:02:31,Student/Looking/None,No,0-40k,Other (Please Specify):Food and bece,Python,0.0,1.0,9.0,7.0,,6.0,Difficult,Other (Please Specify):Mentorship from leading Data Analyst,Male,21,Other (Please Specify):Saudi Arabia,Masters,Black or African American
62a39a340f8c8599d5afc6ce,anonymous,6/12/2022,11:54,,,,,,0:01:19,Student/Looking/None,Yes,66k-85k,Tech,Python,8.0,10.0,10.0,10.0,,10.0,Neither easy nor difficult,Better Salary,Male,35,Other (Please Specify):Aisa,Masters,Asian or Asian American
62a3d37c0a77c1a77f66bc0e,anonymous,6/26/2022,11:54,,,,,,0:01:27,Data Analyst,Yes,0-40k,Tech,Python,8.0,10.0,1.0,1.0,8.0,10.0,Difficult,Good Work/Life Balance,Male,44,United States,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/11/2022,9:45,,,,,,0:01:27,Student/Looking/None,No,66k-85k,Tech,Python,10.0,10.0,5.0,7.0,10.0,0.0,Difficult,Other (Please Specify):In office work,Female,57,United States,High School,Black or African American
62a34f3bf408bae018ed5e42,anonymous,6/10/2022,9:26,,,,,,0:02:31,Data Analyst,No,150k-225k,Other (Please Specify):Energy (oil and gas),Python,3.0,10.0,8.0,10.0,2.0,10.0,Difficult,Remote Work,Male,33,Other (Please Specify):Netherlands,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:34,,,,,,0:02:31,Data Analyst,No,0-40k,Telecommunication,Python,8.0,5.0,,9.0,8.0,1.0,Easy,Other (Please Specify):In office work,Male,43,United States,High School,White or Caucasian
62a3906224a262602738c58a,anonymous,6/12/2022,9:44,,,,,,0:01:29,Data Scientist,No,0-40k,Other (Please Specify):Insurance,Other:Qlik sense script,3.0,10.0,1.0,,1.0,9.0,Very Easy,Good Work/Life Balance,Male,20,United Kingdom,Bachelors,Asian or Asian American
62a33de124a26260273826b2,anonymous,6/24/2022,9:16,,,,,,0:01:27,Data Analyst,Yes,66k-85k,Tech,Python,7.0,10.0,10.0,9.0,10.0,7.0,Neither easy nor difficult,Remote Work,Female,19,United States,High School,Other (Please Specify)
62a39a340f8c8599d5afc6ce,anonymous,6/11/2022,9:45,,,,,,0:01:29,Data Analyst,Yes,0-40k,Telecommunication,Python,0.0,0.0,6.0,0.0,9.0,10.0,Neither easy nor difficult,Better Salary,Male,41,United States,High School,White or Caucasian
62a34f3bf408bae018ed5e42,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Python,9.0,10.0,0.0,10.0,,10.0,Neither easy nor difficult,Other (Please Specify):The work,Male,24,India,Masters,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:35,,,,,,0:02:31,Data Analyst,Yes,41k-65k,Education,Python,10.0,0.0,7.0,,0.0,,Easy,Better Salary,Female,25,United States,Masters,White or Caucasian
62a403bbf8d5efcc22f8eb18,anonymous,6/10/2022,9:35,,,,,,0:01:27,Data Analyst,No,66k-85k,Education,Python,10.0,10.0,,10.0,,,Difficult,Better Salary,Female,35,Other (Please Specify):Poland,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:07,,,,,,0:01:27,Data Analyst,No,0-40k,Other (Please Specify):Consulting,R,6.0,4.0,0.0,5.0,8.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Male,29,Other (Please Specify):Ireland ,Masters,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/10/2022,9:35,,,,,,0:02:31,Data Analyst,Yes,0-40k,Finance,R,3.0,10.0,7.0,0.0,10.0,0.0,Neither easy nor difficult,Better Salary,Male,22,United Kingdom,Masters,White or Caucasian
62a33d5c0f8c8599d5af107c,anonymous,6/10/2022,9:07,,,,,,0:02:47,Data Analyst,No,66k-85k,Finance,Other:Sql,2.0,6.0,2.0,,6.0,9.0,Very Difficult,Good Work/Life Balance,Male,35,India,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:45,,,,,,0:01:27,Data Analyst,No,0-40k,Tech,Python,8.0,9.0,,10.0,2.0,0.0,Difficult,Good Work/Life Balance,Male,56,Canada,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:45,,,,,,0:00:44,Student/Looking/None,No,0-40k,Education,Python,4.0,10.0,9.0,,0.0,,Difficult,Better Salary,Male,27,United States,Bachelors,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:35,,,,,,0:02:31,Data Analyst,No,0-40k,Tech,Python,2.0,0.0,2.0,0.0,8.0,9.0,Neither easy nor difficult,Good Work/Life Balance,Female,18,United States,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:25,,,,,,0:02:31,Data Analyst,No,41k-65k,Real Estate,Python,10.0,7.0,0.0,10.0,6.0,10.0,Very Difficult,Other (Please Specify):I would say a combination of good work/life balance with a better pay and the exposure to a workplace that supposed growth,Male,28,Other (Please Specify):Serbia,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,8:57,,,,,,0:02:47,Data Analyst,Yes,41k-65k,Other (Please Specify):Hospitality ,Python,0.0,5.0,2.0,0.0,7.0,7.0,Difficult,Better Salary,Female,32,United States,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:45,,,,,,0:01:29,Student/Looking/None,Yes,66k-85k,Tech,R,,0.0,1.0,2.0,,3.0,Neither easy nor difficult,Better Salary,Male,32,United States,Bachelors,Asian or Asian American
62a33de124a26260273826b2,anonymous,6/10/2022,11:18,,,,,,0:02:47,Data Analyst,Yes,0-40k,Finance,Python,3.0,0.0,1.0,10.0,1.0,0.0,Difficult,Better Salary,Male,23,Other (Please Specify):Poland,Masters,White or Caucasian
62a3dc3ab4da29969c63e3d7,anonymous,6/11/2022,9:45,,,,,,0:01:47,Other (Please Specify):Manager ,No,150k-225k,Tech,Other:NA,,,5.0,3.0,2.0,3.0,Easy,Remote Work,Male,45,Other (Please Specify):Irel,,White or Caucasian
62a47e812e54c9003e54d789,anonymous,6/25/2022,9:31,,,,,,0:02:31,Other (Please Specify):Business Analyst ,Yes,0-40k,Tech,"Other:If SQL is categorised as a programming language then I will definitely say SQL. Since I am still learning, I can't give a definite answer in relation to the abover mentioned but for the sake of choosing I will say R then followed by python",0.0,10.0,6.0,9.0,6.0,10.0,Neither easy nor difficult,Better Salary,Male,18,Other (Please Specify):Portugal,PhD,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/12/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,150k-225k,Other (Please Specify):Consulting,Other:SQL,9.0,9.0,10.0,2.0,5.0,1.0,Difficult,Better Salary,Male,43,United States,Bachelors,Black or African American
62a38a97cf25554317309af2,anonymous,6/10/2022,11:18,,,,,,0:02:31,Data Analyst,Yes,125k-150k,Tech,Python,2.0,10.0,8.0,7.0,,,Neither easy nor difficult,Good Work/Life Balance,Female,18,United States,High School,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/11/2022,9:35,,,,,,0:00:44,Data Analyst,Yes,0-40k,Tech,Other:SQL,0.0,5.0,,8.0,3.0,0.0,Neither easy nor difficult,Better Salary,Male,28,Other (Please Specify):Mexico,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:44,,,,,,0:01:30,Data Engineer,Yes,86k-105k,Tech,Python,8.0,10.0,10.0,0.0,0.0,4.0,Easy,Better Salary,Male,18,United Kingdom,High School,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,No,66k-85k,Finance,Python,,,0.0,10.0,10.0,4.0,Very Easy,Better Salary,Male,35,United Kingdom,Masters,White or Caucasian
62a34e00f8f7561645854954,anonymous,6/11/2022,9:45,,,,,,0:01:29,Data Analyst,No,0-40k,Tech,Python,8.0,1.0,,5.0,9.0,0.0,Neither easy nor difficult,Good Culture,Male,21,United States,Masters,Other (Please Specify):Sudanese African 
62a33c8624a26260273822f9,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,No,66k-85k,Tech,Python,,9.0,,10.0,9.0,10.0,Difficult,Remote Work,Male,18,Other (Please Specify):Turkey,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/11/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,66k-85k,Other (Please Specify):i`m currently student,Python,7.0,10.0,2.0,2.0,0.0,10.0,Difficult,Better Salary,Male,45,United States,,White or Caucasian
62a38c120f8c8599d5afb0e9,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Python,5.0,10.0,2.0,4.0,,10.0,Easy,Better Salary,Male,63,United Kingdom,Masters,Asian or Asian American
62a3906224a262602738c58a,anonymous,6/10/2022,9:35,,,,,,0:00:56,Other (Please Specify):Director of Data Analytics,Yes,0-40k,Tech,Python,2.0,4.0,5.0,0.0,,5.0,Difficult,Better Salary,Male,43,United States,Masters,Hispanic or Latino
62a33c8624a26260273822f9,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,86k-105k,Tech,Python,6.0,8.0,2.0,9.0,6.0,8.0,Easy,Better Salary,Male,18,United States,Masters,White or Caucasian
62a47e812e54c9003e54d789,anonymous,6/10/2022,11:54,,,,,,0:01:42,Data Analyst,Yes,106k-125k,Finance,Python,10.0,10.0,,1.0,2.0,7.0,Neither easy nor difficult,Better Salary,Male,20,United States,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:48,,,,,,0:01:25,Student/Looking/None,Yes,86k-105k,Tech,Other:Altery,10.0,0.0,8.0,5.0,7.0,0.0,Very Difficult,Good Work/Life Balance,Female,26,United States,Bachelors,White or Caucasian
62a33de124a26260273826b2,anonymous,6/11/2022,9:35,,,,,,0:03:49,Data Analyst,Yes,0-40k,Finance,Python,4.0,10.0,10.0,10.0,8.0,10.0,Easy,Remote Work,Male,31,Other (Please Specify):Kenya,,Black or African American
62a38a97cf25554317309af2,anonymous,6/10/2022,9:35,,,,,,0:02:31,Data Analyst,Yes,86k-105k,Finance,Python,10.0,8.0,,3.0,4.0,0.0,Very Easy,Good Culture,Female,57,India,Masters,White or Caucasian
62a33de124a26260273826b2,anonymous,6/13/2022,9:45,,,,,,0:02:31,Data Engineer,No,86k-105k,Tech,Python,4.0,8.0,8.0,6.0,2.0,7.0,Neither easy nor difficult,Remote Work,Male,35,Other (Please Specify):Brazik,Masters,Asian or Asian American
62a353f07dc029e2d66c1783,anonymous,6/12/2022,9:45,,,,,,0:03:55,Data Analyst,Yes,41k-65k,Construction,Python,2.0,8.0,10.0,3.0,9.0,1.0,Difficult,Better Salary,Male,34,Other (Please Specify):Morocco ,PhD,Hispanic or Latino
62a5bea05d257a28a3106f7e,anonymous,6/11/2022,9:44,,,,,,0:01:27,Other (Please Specify):System Administrator,Yes,41k-65k,Construction,Other,8.0,3.0,10.0,10.0,3.0,10.0,Neither easy nor difficult,Good Culture,Male,34,United States,Bachelors,Asian or Asian American
